"DV_group","Food_Insecurity_Index","Unsafe_Score","WellBeing_Score"
"survivors",0,0.833333333333333,0.5
"survivors",0.125,0.666666666666667,0.569444444444444
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0.75,0.333333333333333,0.425
"survivors",0.5,0.583333333333333,0.472222222222222
"survivors",0,0.666666666666667,0.55
"survivors",0,0.583333333333333,0.575
"survivors",0.5,0.583333333333333,0.425
"survivors",0.375,0.75,0.4125
"survivors",0.75,0.5,0.416666666666667
"survivors",1,0.757575757575758,0.247474747474747
"survivors",0.25,0.25,0.666666666666667
"survivors",0.875,0.666666666666667,0.2875
"survivors",1,0.583333333333333,0.305555555555556
"survivors",0.375,0.666666666666667,0.4375
"survivors",0.375,0.75,0.4125
"survivors",0,0.25,0.675
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0,1,0.5
"survivors",0.125,0.25,0.6375
"survivors",0.375,0.484848484848485,0.492045454545455
"survivors",0,0.555555555555556,0.648148148148148
"survivors",0,0.727272727272727,0.590909090909091
"survivors",0.25,0.833333333333333,0.472222222222222
"survivors",0,0.5,0.666666666666667
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0,0.5,0.666666666666667
"survivors",0,0.25,0.675
"survivors",0,0.5,0.666666666666667
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.875,0.666666666666667,0.319444444444444
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0,0.222222222222222,0.759259259259259
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.833333333333333,0.5
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.25,0.5,0.583333333333333
"survivors",0,0.242424242424242,0.752525252525252
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.303030303030303,0.732323232323232
"survivors",0,0.5,0.6
"survivors",0.5,0.166666666666667,0.611111111111111
"survivors",0,0.212121212121212,0.762626262626263
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.5,0.75,0.416666666666667
"survivors",0.25,0.5,0.583333333333333
"survivors",0.125,0.5,0.625
"survivors",0,0.75,0.525
"survivors",0.375,0.583333333333333,0.4625
"survivors",0.625,0.363636363636364,0.503787878787879
"survivors",0.75,0.272727272727273,0.492424242424242
"survivors",0,0.5,0.6
"survivors",0.875,0.166666666666667,0.486111111111111
"survivors",0.875,0.303030303030303,0.440656565656566
"survivors",0.625,0.416666666666667,0.486111111111111
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.375,0.242424242424242,0.627525252525252
"survivors",1,0.666666666666667,0.277777777777778
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.625,0.166666666666667,0.569444444444444
"survivors",0.375,0.75,0.458333333333333
"survivors",0.5,0.242424242424242,0.585858585858586
"survivors",0.625,0.484848484848485,0.463383838383838
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.125,0.166666666666667,0.736111111111111
"survivors",1,0.416666666666667,0.361111111111111
"survivors",0.5,0.75,0.416666666666667
"survivors",0.5,0.916666666666667,0.361111111111111
"survivors",0.75,0.454545454545455,0.388636363636364
"survivors",0.5,0.5,0.5
"survivors",0.625,0.0833333333333333,0.597222222222222
"survivors",0.125,0.583333333333333,0.597222222222222
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0,0.5,0.666666666666667
"survivors",0,0.583333333333333,0.583333333333333
"survivors",0.875,0.25,0.402777777777778
"survivors",0.875,0.0909090909090909,0.455808080808081
"survivors",0.625,0.5,0.402777777777778
"survivors",0.75,0.4,0.355
"survivors",0.375,0.233333333333333,0.630555555555556
"survivors",0.75,0.666666666666667,0.325
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0.625,0.555555555555556,0.395833333333333
"survivors",0.75,0.25,0.45
"survivors",0.625,0.25,0.541666666666667
"survivors",0.75,0.583333333333333,0.35
"survivors",0.5,0.166666666666667,0.611111111111111
"survivors",0.75,0.272727272727273,0.492424242424242
"survivors",0,0.555555555555556,0.648148148148148
"survivors",0.75,0.416666666666667,0.444444444444444
"survivors",0.625,0.583333333333333,0.430555555555556
"survivors",0.375,0.166666666666667,0.652777777777778
"survivors",0.125,0.878787878787879,0.498737373737374
"survivors",0.875,0.333333333333333,0.430555555555556
"survivors",0.625,0.5,0.458333333333333
"survivors",0.375,0.0833333333333333,0.680555555555556
"survivors",0.75,0.272727272727273,0.492424242424242
"survivors",1,0.333333333333333,0.388888888888889
"survivors",0.125,0,0.791666666666667
"survivors",0.375,0.666666666666667,0.430555555555556
"survivors",0.375,0.333333333333333,0.4875
"survivors",0,0.416666666666667,0.638888888888889
"survivors",0.5,0.333333333333333,0.5
"survivors",1,0.363636363636364,0.290909090909091
"survivors",0.875,0.333333333333333,0.375
"survivors",0.25,0.416666666666667,0.555555555555556
"survivors",0.875,0.333333333333333,0.3375
"survivors",0.75,0.583333333333333,0.333333333333333
"survivors",0,0.3,0.677777777777778
"survivors",0.625,0.833333333333333,0.291666666666667
"survivors",0.125,0.166666666666667,0.680555555555556
"survivors",1,0.583333333333333,0.225
"survivors",0,0.25,0.694444444444444
"survivors",0,0.75,0.475
"survivors",0.375,0.133333333333333,0.608333333333333
"survivors",0.625,0.393939393939394,0.438131313131313
"survivors",0,0.444444444444444,0.62962962962963
"survivors",0.875,0.333333333333333,0.375
"survivors",0.75,0.242424242424242,0.446969696969697
"survivors",0,0.333333333333333,0.666666666666667
"survivors",0.625,0.333333333333333,0.458333333333333
"survivors",0,0.666666666666667,0.555555555555556
"survivors",0.375,0.416666666666667,0.513888888888889
"survivors",0.75,0.185185185185185,0.466049382716049
"survivors",0.125,0.5,0.569444444444444
"survivors",0.25,0.333333333333333,0.583333333333333
"survivors",0,0.555555555555556,0.592592592592593
"survivors",0.625,0.333333333333333,0.513888888888889
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0,0.111111111111111,0.796296296296296
"survivors",0.375,0.5,0.541666666666667
"survivors",1,0.272727272727273,0.409090909090909
"survivors",0,0.25,0.75
"survivors",0.5,0.151515151515152,0.554545454545455
"survivors",1,0.444444444444444,0.351851851851852
"survivors",0.625,0.333333333333333,0.458333333333333
"survivors",1,0.666666666666667,0.2
"survivors",0.5,0.75,0.361111111111111
"survivors",0.875,0.5,0.319444444444444
"survivors",0.75,0.333333333333333,0.416666666666667
"survivors",0.625,0.757575757575758,0.285227272727273
"survivors",0.875,0.242424242424242,0.40530303030303
"survivors",0.5,0.25,0.583333333333333
"survivors",0,0.416666666666667,0.638888888888889
"survivors",0.375,0.666666666666667,0.430555555555556
"survivors",0.625,0.818181818181818,0.267045454545455
"survivors",0.5,0.833333333333333,0.333333333333333
"survivors",0,0.25,0.75
"survivors",0.5,0.4,0.533333333333333
"survivors",1,0.416666666666667,0.361111111111111
"survivors",0,0.25,0.75
"survivors",0.625,0.666666666666667,0.3625
"survivors",0.375,0.166666666666667,0.652777777777778
"survivors",0.125,0.833333333333333,0.513888888888889
"survivors",0.75,0.416666666666667,0.444444444444444
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0,0.5,0.666666666666667
"survivors",0.75,0.5,0.416666666666667
"survivors",0.625,0.2,0.5025
"survivors",0.25,0.272727272727273,0.593181818181818
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.875,0.583333333333333,0.3125
"survivors",0.625,0.484848484848485,0.463383838383838
"survivors",0.5,0.0833333333333333,0.638888888888889
"survivors",0.5,0.0833333333333333,0.638888888888889
"survivors",0,0.416666666666667,0.694444444444444
"survivors",1,0,0.45
"survivors",0.75,0.416666666666667,0.388888888888889
"survivors",0.625,0.166666666666667,0.513888888888889
"survivors",1,0.833333333333333,0.15
"survivors",0,0.416666666666667,0.638888888888889
"survivors",0.375,0.583333333333333,0.4125
"survivors",0,1,0.444444444444444
"survivors",0,0.416666666666667,0.575
"survivors",0.75,0.5,0.325
"survivors",0.375,0.5,0.486111111111111
"survivors",0.625,1,0.236111111111111
"survivors",0.875,0.4,0.352777777777778
"survivors",0.875,0.424242424242424,0.34469696969697
"survivors",0,0.5,0.611111111111111
"survivors",0.75,0.666666666666667,0.275
"survivors",0.25,0.416666666666667,0.555555555555556
"survivors",1,0.666666666666667,0.2
"survivors",0.25,0.0833333333333333,0.666666666666667
"survivors",0,0.25,0.694444444444444
"survivors",0.125,0.333333333333333,0.625
"survivors",0.25,0.25,0.611111111111111
"survivors",0,0.363636363636364,0.656565656565657
"survivors",0,0.833333333333333,0.444444444444444
"survivors",0.375,0.666666666666667,0.3375
"survivors",1,0.111111111111111,0.351851851851852
"survivors",1,0.333333333333333,0.25
"survivors",1,0.166666666666667,0.388888888888889
"survivors",0.25,0,0.625
"survivors",0.625,0.666666666666667,0.347222222222222
"survivors",0.125,0.25,0.652777777777778
"survivors",0.125,0.416666666666667,0.597222222222222
"survivors",0.25,0.393939393939394,0.563131313131313
"survivors",0,0.833333333333333,0.5
"survivors",0.125,0.416666666666667,0.597222222222222
"survivors",0.25,0.333333333333333,0.583333333333333
"survivors",1,0.3,0.344444444444444
"survivors",1,0.515151515151515,0.272727272727273
"survivors",0.75,0.583333333333333,0.333333333333333
"survivors",0.75,0.454545454545455,0.376262626262626
"survivors",0,0.166666666666667,0.722222222222222
"survivors",0.625,0.575757575757576,0.377525252525253
"survivors",0,0.5,0.5
"survivors",0.125,0.444444444444444,0.532407407407407
"survivors",0.875,0.666666666666667,0.1875
"survivors",0.625,0.333333333333333,0.402777777777778
"survivors",1,0.0909090909090909,0.358585858585859
"survivors",0.875,0.416666666666667,0.2625
"survivors",1,0.333333333333333,0.25
"survivors",0.375,0.333333333333333,0.486111111111111
"survivors",0.125,0.333333333333333,0.569444444444444
"survivors",0.625,0.333333333333333,0.3625
"survivors",0.625,0.121212121212121,0.426136363636364
"survivors",0.5,0.333333333333333,0.4
"survivors",0.75,0.515151515151515,0.270454545454545
"survivors",1,0.545454545454545,0.207070707070707
"survivors",0.75,0.666666666666667,0.25
"survivors",0.25,0.583333333333333,0.444444444444444
"survivors",1,0.212121212121212,0.286363636363636
"survivors",0.5,0.393939393939394,0.424242424242424
"survivors",0.625,0.166666666666667,0.4125
"survivors",0.625,0.363636363636364,0.392676767676768
"survivors",0.625,0.25,0.3875
"survivors",0.875,0.416666666666667,0.291666666666667
"survivors",0.875,0.833333333333333,0.152777777777778
"survivors",1,0.25,0.305555555555556
"survivors",0.5,0.151515151515152,0.505050505050505
"survivors",0.875,0.212121212121212,0.359848484848485
"survivors",0.375,0.363636363636364,0.428409090909091
"survivors",0,0.416666666666667,0.583333333333333
"survivors",0.5,0.6,0.32
"survivors",0.625,0.266666666666667,0.3825
"survivors",0.625,0.303030303030303,0.412878787878788
"survivors",0.75,0.416666666666667,0.3
"survivors",0.25,0.25,0.555555555555556
"survivors",0.5,0.166666666666667,0.5
"survivors",1,0.151515151515152,0.304545454545455
"survivors",0.875,0.5,0.263888888888889
"survivors",0.125,0.111111111111111,0.643518518518518
"survivors",0.875,0.666666666666667,0.208333333333333
"survivors",0.75,0.272727272727273,0.381313131313131
"survivors",1,0.666666666666667,0.166666666666667
"survivors",0.75,0.666666666666667,0.25
"survivors",0.125,0.266666666666667,0.5325
"survivors",0.875,0.833333333333333,0.1375
"survivors",1,0.5,0.222222222222222
"survivors",1,0.272727272727273,0.297979797979798
"survivors",0.75,0.25,0.35
"survivors",0.625,0.25,0.3875
"survivors",0.625,0.545454545454545,0.298863636363636
"survivors",0,0.0833333333333333,0.694444444444444
"survivors",1,0.666666666666667,0.166666666666667
"survivors",0.75,0.333333333333333,0.361111111111111
"survivors",0.125,0,0.680555555555556
"survivors",0.25,0.166666666666667,0.583333333333333
"survivors",0.25,0.75,0.388888888888889
"survivors",0,0.166666666666667,0.666666666666667
"survivors",0.875,0.416666666666667,0.2625
"survivors",0.75,0.5,0.361111111111111
"survivors",0.5,0,0.611111111111111
"survivors",0.375,0.166666666666667,0.597222222222222
"survivors",0.5,0.696969696969697,0.290909090909091
"survivors",1,0.266666666666667,0.411111111111111
"survivors",1,0.333333333333333,0.277777777777778
"survivors",1,0.4,0.33
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.25,0.181818181818182,0.689393939393939
"survivors",0.125,0.583333333333333,0.541666666666667
"survivors",0,0.5,0.611111111111111
"survivors",0.25,0.416666666666667,0.555555555555556
"survivors",0.5,0.416666666666667,0.472222222222222
"survivors",0.5,0.166666666666667,0.5
"survivors",0,0.0606060606060606,0.757575757575758
"survivors",0.25,0.5,0.527777777777778
"survivors",1,0.5,0.277777777777778
"survivors",1,0.5,0.277777777777778
"survivors",0.125,0.25,0.652777777777778
"survivors",1,0.166666666666667,0.388888888888889
"survivors",0.875,0.545454545454545,0.248737373737374
"survivors",0.25,0.303030303030303,0.593434343434343
"survivors",0,0.416666666666667,0.638888888888889
"survivors",0.5,0.583333333333333,0.325
"survivors",0.875,0.363636363636364,0.278409090909091
"survivors",1,0.575757575757576,0.196969696969697
"survivors",0.375,0.416666666666667,0.458333333333333
"survivors",0.625,1,0.180555555555556
"survivors",0.625,0.0833333333333333,0.486111111111111
"survivors",0.25,0.5,0.638888888888889
"survivors",0,0.666666666666667,0.666666666666667
"survivors",1,0.416666666666667,0.416666666666667
"survivors",0.125,0.166666666666667,0.736111111111111
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.5,0.333333333333333,0.4
"survivors",0.875,0.303030303030303,0.296590909090909
"survivors",0.875,1,0.208333333333333
"survivors",0,1,0.388888888888889
"survivors",0.25,0.416666666666667,0.5
"survivors",0.25,0.833333333333333,0.472222222222222
"survivors",0.125,0.416666666666667,0.652777777777778
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.25,0.333333333333333,0.625
"survivors",0,0.75,0.525
"survivors",0.375,0.233333333333333,0.630555555555556
"survivors",0.5,0.583333333333333,0.425
"survivors",0.625,0.5,0.513888888888889
"survivors",0.5,0.666666666666667,0.5
"survivors",0.125,0.666666666666667,0.625
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.375,0.916666666666667,0.458333333333333
"survivors",0,0.833333333333333,0.611111111111111
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.416666666666667,0.75
"survivors",0.625,0.633333333333333,0.469444444444444
"survivors",0.375,0.75,0.513888888888889
"survivors",0.125,0.25,0.6875
"survivors",0,0.416666666666667,0.75
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.125,0.333333333333333,0.6625
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.5,0.722222222222222
"survivors",0.125,0.416666666666667,0.708333333333333
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.25,0.805555555555556
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.375,0.666666666666667,0.4875
"survivors",0.75,0.583333333333333,0.444444444444444
"survivors",0.625,0.5,0.513888888888889
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.25,0.333333333333333,0.625
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0.625,0.555555555555556,0.49537037037037
"survivors",0.5,0.75,0.425
"survivors",0.5,0.25,0.638888888888889
"survivors",0.25,0.416666666666667,0.611111111111111
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.5,0.583333333333333,0.472222222222222
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.375,0.583333333333333,0.513888888888889
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0.375,0.75,0.458333333333333
"survivors",0.25,0.666666666666667,0.475
"survivors",0.25,0.666666666666667,0.475
"survivors",0,0.75,0.525
"survivors",0,0.75,0.583333333333333
"survivors",0,0.75,0.583333333333333
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0,0.833333333333333,0.5
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.5,0.666666666666667,0.4
"survivors",0.375,0.75,0.4125
"survivors",0,0.75,0.525
"survivors",0,0.666666666666667,0.55
"survivors",0,0.583333333333333,0.575
"survivors",0.5,0.583333333333333,0.425
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.75,0.583333333333333
"survivors",0.375,0.666666666666667,0.4375
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.25,0.666666666666667,0.475
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.833333333333333,0.5
"survivors",0.375,0.583333333333333,0.4625
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.375,0.5,0.541666666666667
"survivors",0.375,0.5,0.541666666666667
"survivors",0,0.5,0.666666666666667
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.25,0.75,0.5
"survivors",0,0.25,0.75
"survivors",0,0.5,0.6
"survivors",0,0.75,0.583333333333333
"survivors",0.25,0.583333333333333,0.555555555555556
"survivors",0.25,0.666666666666667,0.527777777777778
"survivors",0.125,0.666666666666667,0.5125
"survivors",0,0.5,0.666666666666667
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.25,0.583333333333333,0.555555555555556
"survivors",1,0.666666666666667,0.277777777777778
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.625,0.75,0.3375
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.25,0.666666666666667,0.475
"survivors",0,0.666666666666667,0.55
"survivors",0,0.5,0.666666666666667
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.375,0.75,0.4125
"survivors",0.125,0.833333333333333,0.513888888888889
"survivors",0.25,0.583333333333333,0.5
"survivors",0,0.583333333333333,0.575
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.25,0.583333333333333,0.5
"survivors",0,0.75,0.583333333333333
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.5,0,0.666666666666667
"survivors",0.5,0.916666666666667,0.361111111111111
"survivors",0.5,0.75,0.416666666666667
"survivors",0,0.666666666666667,0.55
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0.5,0.25,0.583333333333333
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.0833333333333333,0.805555555555556
"survivors",0,0.583333333333333,0.575
"survivors",0.5,0.75,0.375
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.125,0.666666666666667,0.569444444444444
"survivors",0,0.75,0.583333333333333
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.375,0.666666666666667,0.4375
"survivors",1,0.444444444444444,0.351851851851852
"survivors",0.875,0.416666666666667,0.402777777777778
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.75,0.666666666666667,0.325
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.375,0.666666666666667,0.4375
"survivors",0.5,0.5,0.45
"survivors",0.875,0.25,0.458333333333333
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.25,0.75,0.444444444444444
"survivors",0.125,0.242424242424242,0.65530303030303
"survivors",0.375,0.666666666666667,0.3875
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0.875,0.333333333333333,0.3875
"survivors",0.625,0.583333333333333,0.430555555555556
"survivors",0.5,0.151515151515152,0.616161616161616
"survivors",0,0.166666666666667,0.722222222222222
"survivors",0.5,0.75,0.361111111111111
"survivors",0,0.25,0.625
"survivors",1,0.296296296296296,0.345679012345679
"survivors",0.25,0.166666666666667,0.625
"survivors",0.125,0.583333333333333,0.5375
"survivors",0,0,0.75
"survivors",0.75,0.0833333333333333,0.555555555555556
"survivors",0,0.833333333333333,0.5
"survivors",0.625,0.666666666666667,0.347222222222222
"survivors",1,0.666666666666667,0.222222222222222
"survivors",0,0.888888888888889,0.481481481481482
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0,0.666666666666667,0.555555555555556
"survivors",0.5,0.666666666666667,0.388888888888889
"survivors",0,0.416666666666667,0.575
"survivors",0,0.666666666666667,0.555555555555556
"survivors",0.875,0.5,0.2875
"survivors",0,0.484848484848485,0.671717171717172
"survivors",0,0.666666666666667,0.555555555555556
"survivors",0.75,0.303030303030303,0.426767676767677
"survivors",0.5,0.833333333333333,0.277777777777778
"survivors",0.25,0.5,0.525
"survivors",0.125,0.25,0.6375
"survivors",0.25,0.25,0.611111111111111
"survivors",0.125,0.583333333333333,0.541666666666667
"survivors",1,0.833333333333333,0.15
"survivors",1,0.7,0.155555555555556
"survivors",0.125,0.166666666666667,0.6125
"survivors",0.25,0.0909090909090909,0.608585858585859
"survivors",0.625,0.166666666666667,0.458333333333333
"survivors",0.75,0.366666666666667,0.35
"survivors",0.625,0.916666666666667,0.208333333333333
"survivors",0.5,0.166666666666667,0.5
"survivors",0.125,0.416666666666667,0.652777777777778
"survivors",0.125,0.5,0.625
"survivors",0,0.25,0.75
"survivors",0,0.416666666666667,0.638888888888889
"survivors",0.875,0.5,0.2875
"survivors",0,0.5,0.611111111111111
"survivors",0.5,0.583333333333333,0.375
"survivors",0.5,0.916666666666667,0.305555555555556
"survivors",0.125,0.111111111111111,0.629166666666667
"survivors",0,0.833333333333333,0.5
"survivors",0.5,0.212121212121212,0.484848484848485
"survivors",0.375,0.25,0.513888888888889
"survivors",0.375,0.166666666666667,0.597222222222222
"survivors",0,0.5,0.611111111111111
"survivors",0.25,0.25,0.611111111111111
"survivors",0.5,0.583333333333333,0.361111111111111
"survivors",0,0.583333333333333,0.527777777777778
"survivors",1,0.25,0.275
"survivors",0.625,0.416666666666667,0.3375
"survivors",0,0.5,0.555555555555556
"survivors",0.875,0.583333333333333,0.236111111111111
"survivors",0.125,0.25,0.708333333333333
"survivors",0,0.833333333333333,0.5
"survivors",0,0.666666666666667,0.555555555555556
"survivors",1,0.666666666666667,0.2
"survivors",0.875,0.242424242424242,0.40530303030303
"survivors",1,0.75,0.194444444444444
"survivors",0.75,0,0.475
"survivors",0.75,0.0833333333333333,0.4
"survivors",0.125,0.424242424242424,0.539141414141414
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.5,0.583333333333333,0.425
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0.25,0.133333333333333,0.65
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0,0.333333333333333,0.666666666666667
"survivors",0.375,0.75,0.402777777777778
"survivors",0.875,0.515151515151515,0.314393939393939
"survivors",0,0.5,0.611111111111111
"survivors",0,0.75,0.638888888888889
"survivors",0.625,0.242424242424242,0.539772727272727
"survivors",0.75,0.166666666666667,0.527777777777778
"survivors",0.25,0.555555555555556,0.564814814814815
"survivors",0.75,0.583333333333333,0.333333333333333
"survivors",0,0,0.888888888888889
"survivors",0,0.555555555555556,0.703703703703704
"survivors",0.25,0.75,0.5
"survivors",0.125,1,0.513888888888889
"survivors",0.125,0.5,0.680555555555556
"survivors",0,0,0.888888888888889
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.125,0.416666666666667,0.708333333333333
"survivors",0.25,0.666666666666667,0.583333333333333
"survivors",0.375,0.583333333333333,0.569444444444445
"survivors",0.25,0.416666666666667,0.666666666666667
"survivors",0.375,0.5,0.597222222222222
"survivors",0.125,0.0833333333333333,0.819444444444444
"survivors",0.875,0.75,0.3125
"survivors",0,0,0.888888888888889
"survivors",0.125,0.272727272727273,0.756313131313131
"survivors",0.25,0.444444444444444,0.657407407407407
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.5,0.727272727272727,0.47979797979798
"survivors",0,0,0.888888888888889
"survivors",0.75,0.583333333333333,0.444444444444444
"survivors",0.125,0.25,0.6875
"survivors",0.5,0.583333333333333,0.527777777777778
"survivors",0.125,0.583333333333333,0.652777777777778
"survivors",0,0,0.888888888888889
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.25,0.5,0.638888888888889
"survivors",0,0.416666666666667,0.75
"survivors",0.125,0.444444444444444,0.699074074074074
"survivors",0.75,0.583333333333333,0.4
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.5,0.722222222222222
"survivors",0,0.25,0.805555555555556
"survivors",0.75,0.5,0.472222222222222
"survivors",0.25,0.666666666666667,0.525
"survivors",0.5,0.25,0.638888888888889
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.5,0.722222222222222
"survivors",0,1,0.555555555555556
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0.75,0.416666666666667,0.45
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.5,1,0.35
"survivors",0.5,0.166666666666667,0.666666666666667
"survivors",0,0.416666666666667,0.75
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0.875,0.2,0.530555555555556
"survivors",0,0.833333333333333,0.611111111111111
"survivors",0,0.333333333333333,0.7
"survivors",0,0.222222222222222,0.814814814814815
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.125,0.242424242424242,0.766414141414141
"survivors",0,0.212121212121212,0.818181818181818
"survivors",0.625,0.166666666666667,0.625
"survivors",0,0.25,0.805555555555556
"survivors",0.5,0.75,0.472222222222222
"survivors",0,0.5,0.722222222222222
"survivors",0.125,0.5,0.680555555555556
"survivors",0,0.5,0.722222222222222
"survivors",0,0.25,0.725
"survivors",0.75,0.666666666666667,0.416666666666667
"survivors",0.375,0.75,0.4625
"survivors",0.5,0.666666666666667,0.45
"survivors",0.25,0.5,0.638888888888889
"survivors",0,0.166666666666667,0.75
"survivors",0,0.75,0.638888888888889
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0.25,0.833333333333333,0.527777777777778
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.75,0.25,0.555555555555556
"survivors",0.75,0.5,0.472222222222222
"survivors",0.25,0.25,0.722222222222222
"survivors",0.375,0.5,0.5375
"survivors",0.5,0.303030303030303,0.559090909090909
"survivors",0.125,0.833333333333333,0.569444444444445
"survivors",0,0.555555555555556,0.703703703703704
"survivors",0,0.5,0.722222222222222
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0.5,0.5,0.555555555555556
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0.25,0.583333333333333,0.611111111111111
"survivors",0,0.416666666666667,0.75
"survivors",0.125,0.583333333333333,0.652777777777778
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0,0.416666666666667,0.75
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0,0.181818181818182,0.828282828282828
"survivors",0.25,0.303030303030303,0.704545454545455
"survivors",0.625,0.5,0.513888888888889
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0,0,0.8
"survivors",0,0.333333333333333,0.7
"survivors",0,0.0833333333333333,0.861111111111111
"survivors",0,0.5,0.722222222222222
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0.125,0.333333333333333,0.736111111111111
