"disability_status","DV_Exposure","WellBeing_Score"
0,1,0.541666666666667
1,1,0.35
0,1,0.611111111111111
0,1,0.492424242424242
0,1,0.648148148148148
0,1,0.444444444444444
0,1,0.430555555555556
0,1,0.652777777777778
0,1,0.498737373737374
0,1,0.430555555555556
0,1,0.458333333333333
0,1,0.680555555555556
0,1,0.492424242424242
0,1,0.388888888888889
0,1,0.791666666666667
0,1,0.430555555555556
1,1,0.4875
0,1,0.638888888888889
0,1,0.5
1,1,0.290909090909091
0,1,0.375
0,1,0.555555555555556
1,1,0.3375
0,1,0.333333333333333
0,1,0.677777777777778
0,1,0.291666666666667
0,1,0.680555555555556
1,1,0.225
0,1,0.694444444444444
1,1,0.475
0,1,0.608333333333333
0,1,0.438131313131313
0,1,0.62962962962963
0,1,0.375
0,1,0.446969696969697
0,1,0.666666666666667
0,1,0.458333333333333
0,1,0.555555555555556
0,1,0.513888888888889
0,1,0.466049382716049
0,1,0.569444444444444
0,1,0.583333333333333
0,1,0.592592592592593
0,1,0.513888888888889
0,1,0.486111111111111
0,1,0.796296296296296
0,1,0.541666666666667
0,1,0.409090909090909
0,1,0.75
1,1,0.554545454545455
0,1,0.351851851851852
0,1,0.458333333333333
1,1,0.2
0,1,0.361111111111111
0,1,0.319444444444444
0,1,0.416666666666667
1,1,0.285227272727273
0,1,0.40530303030303
0,1,0.583333333333333
0,1,0.638888888888889
0,1,0.430555555555556
1,1,0.267045454545455
0,1,0.333333333333333
0,1,0.75
0,1,0.533333333333333
0,1,0.361111111111111
0,1,0.75
1,1,0.3625
0,1,0.652777777777778
0,1,0.513888888888889
0,1,0.444444444444444
0,1,0.555555555555556
0,1,0.680555555555556
0,1,0.666666666666667
0,1,0.416666666666667
1,1,0.5025
1,1,0.593181818181818
0,1,0.611111111111111
1,1,0.3125
0,1,0.463383838383838
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.694444444444444
1,1,0.45
0,1,0.388888888888889
0,1,0.513888888888889
1,1,0.15
0,1,0.638888888888889
1,1,0.4125
0,1,0.444444444444444
1,1,0.575
1,1,0.325
0,1,0.486111111111111
0,1,0.236111111111111
0,1,0.352777777777778
0,1,0.34469696969697
0,1,0.611111111111111
1,1,0.275
0,1,0.555555555555556
1,1,0.2
0,1,0.666666666666667
0,1,0.694444444444444
0,1,0.625
0,1,0.611111111111111
0,1,0.656565656565657
0,1,0.444444444444444
1,1,0.3375
0,1,0.351851851851852
1,1,0.25
0,1,0.388888888888889
1,1,0.625
0,1,0.347222222222222
0,1,0.652777777777778
0,1,0.597222222222222
0,1,0.563131313131313
0,1,0.5
0,1,0.597222222222222
0,1,0.583333333333333
0,1,0.344444444444444
0,1,0.272727272727273
0,1,0.333333333333333
0,1,0.376262626262626
0,1,0.722222222222222
0,1,0.377525252525253
1,1,0.5
0,1,0.532407407407407
1,1,0.1875
0,1,0.402777777777778
0,1,0.358585858585859
1,1,0.2625
1,1,0.25
0,1,0.486111111111111
0,1,0.569444444444444
1,1,0.3625
1,1,0.426136363636364
1,1,0.4
1,1,0.270454545454545
0,1,0.207070707070707
0,1,0.25
0,1,0.444444444444444
1,1,0.286363636363636
0,1,0.424242424242424
1,1,0.4125
0,1,0.392676767676768
1,1,0.3875
0,1,0.291666666666667
0,1,0.152777777777778
0,1,0.305555555555556
0,1,0.505050505050505
0,1,0.359848484848485
1,1,0.428409090909091
0,1,0.583333333333333
1,1,0.32
1,1,0.3825
0,1,0.412878787878788
1,1,0.3
0,1,0.555555555555556
0,1,0.5
1,1,0.304545454545455
0,1,0.263888888888889
0,1,0.643518518518518
0,1,0.208333333333333
0,1,0.381313131313131
0,1,0.166666666666667
0,1,0.25
1,1,0.5325
1,1,0.1375
0,1,0.222222222222222
0,1,0.297979797979798
1,1,0.35
1,1,0.3875
1,1,0.298863636363636
0,1,0.694444444444444
0,1,0.166666666666667
0,1,0.361111111111111
0,1,0.680555555555556
0,1,0.583333333333333
0,1,0.388888888888889
0,1,0.666666666666667
1,1,0.2625
0,1,0.361111111111111
0,1,0.611111111111111
0,1,0.597222222222222
1,1,0.290909090909091
0,1,0.411111111111111
0,1,0.277777777777778
1,1,0.33
0,1,0.638888888888889
0,1,0.527777777777778
0,1,0.689393939393939
0,1,0.541666666666667
0,1,0.611111111111111
0,1,0.555555555555556
0,1,0.472222222222222
1,1,0.5
0,1,0.757575757575758
0,1,0.527777777777778
0,1,0.277777777777778
0,1,0.277777777777778
0,1,0.652777777777778
0,1,0.388888888888889
0,1,0.248737373737374
0,1,0.593434343434343
0,1,0.638888888888889
1,1,0.325
1,1,0.278409090909091
0,1,0.196969696969697
0,1,0.458333333333333
0,1,0.180555555555556
0,1,0.486111111111111
0,1,0.638888888888889
0,1,0.666666666666667
0,1,0.416666666666667
0,1,0.736111111111111
0,1,0.597222222222222
1,1,0.4
1,1,0.296590909090909
0,1,0.208333333333333
0,1,0.388888888888889
0,1,0.5
0,1,0.472222222222222
0,1,0.652777777777778
0,1,0.638888888888889
1,1,0.625
1,1,0.525
0,1,0.630555555555556
1,1,0.425
0,1,0.513888888888889
0,1,0.5
0,1,0.625
0,1,0.777777777777778
0,1,0.458333333333333
0,1,0.611111111111111
0,1,0.777777777777778
0,1,0.75
0,1,0.469444444444444
0,1,0.513888888888889
1,1,0.6875
0,1,0.75
0,1,0.777777777777778
0,1,0.777777777777778
1,1,0.6625
0,1,0.666666666666667
0,1,0.694444444444445
0,1,0.777777777777778
0,1,0.694444444444445
0,1,0.722222222222222
0,1,0.708333333333333
0,1,0.694444444444445
0,1,0.805555555555556
0,1,0.694444444444445
0,1,0.666666666666667
1,1,0.4875
0,1,0.444444444444444
0,1,0.513888888888889
0,1,0.666666666666667
1,1,0.625
0,1,0.833333333333333
0,1,0.49537037037037
1,1,0.425
0,1,0.638888888888889
0,1,0.611111111111111
0,1,0.694444444444444
0,1,0.472222222222222
0,1,0.611111111111111
0,1,0.722222222222222
0,1,0.513888888888889
0,1,0.694444444444444
0,1,0.694444444444444
0,1,0.555555555555556
0,1,0.527777777777778
0,1,0.458333333333333
1,1,0.475
1,1,0.475
1,1,0.525
0,1,0.583333333333333
0,1,0.583333333333333
0,1,0.555555555555556
1,1,0.5
0,1,0.638888888888889
1,1,0.4
1,1,0.4125
1,1,0.525
1,1,0.55
1,1,0.575
1,1,0.425
0,1,0.611111111111111
0,1,0.583333333333333
1,1,0.4375
0,1,0.638888888888889
1,1,0.475
0,1,0.611111111111111
1,1,0.5
1,1,0.4625
0,1,0.444444444444444
0,1,0.722222222222222
0,1,0.541666666666667
0,1,0.541666666666667
0,1,0.666666666666667
0,1,0.638888888888889
0,1,0.5
0,1,0.75
1,1,0.6
0,1,0.583333333333333
0,1,0.555555555555556
0,1,0.527777777777778
1,1,0.5125
0,1,0.666666666666667
0,1,0.777777777777778
0,1,0.638888888888889
0,1,0.555555555555556
0,1,0.277777777777778
0,1,0.611111111111111
1,1,0.3375
0,1,0.611111111111111
1,1,0.475
1,1,0.55
0,1,0.666666666666667
0,1,0.611111111111111
1,1,0.4125
0,1,0.513888888888889
1,1,0.5
1,1,0.575
0,1,0.486111111111111
1,1,0.5
0,1,0.583333333333333
0,1,0.444444444444444
0,1,0.486111111111111
0,1,0.666666666666667
0,1,0.361111111111111
0,1,0.416666666666667
1,1,0.55
0,1,0.444444444444444
0,1,0.555555555555556
0,1,0.444444444444444
0,1,0.583333333333333
0,1,0.527777777777778
0,1,0.611111111111111
0,1,0.805555555555556
1,1,0.575
1,1,0.375
0,1,0.611111111111111
0,1,0.569444444444444
0,1,0.583333333333333
0,1,0.611111111111111
1,1,0.4375
0,1,0.351851851851852
0,1,0.402777777777778
0,1,0.722222222222222
1,1,0.325
0,1,0.638888888888889
1,1,0.4375
1,1,0.45
0,1,0.458333333333333
0,1,0.694444444444444
0,1,0.444444444444444
0,1,0.65530303030303
1,1,0.3875
0,1,0.638888888888889
1,1,0.3875
0,1,0.430555555555556
0,1,0.616161616161616
0,1,0.722222222222222
0,1,0.361111111111111
1,1,0.625
0,1,0.345679012345679
1,1,0.625
1,1,0.5375
1,1,0.75
0,1,0.555555555555556
0,1,0.5
0,1,0.347222222222222
0,1,0.222222222222222
0,1,0.481481481481482
0,1,0.638888888888889
0,1,0.555555555555556
0,1,0.388888888888889
1,1,0.575
0,1,0.555555555555556
1,1,0.2875
0,1,0.671717171717172
0,1,0.555555555555556
0,1,0.426767676767677
0,1,0.277777777777778
1,1,0.525
1,1,0.6375
0,1,0.611111111111111
0,1,0.541666666666667
1,1,0.15
0,1,0.155555555555556
1,1,0.6125
0,1,0.608585858585859
0,1,0.458333333333333
0,1,0.35
0,1,0.208333333333333
0,1,0.5
0,1,0.652777777777778
0,1,0.625
0,1,0.75
0,1,0.638888888888889
1,1,0.2875
0,1,0.611111111111111
1,1,0.375
0,1,0.305555555555556
1,1,0.629166666666667
0,1,0.5
0,1,0.484848484848485
0,1,0.513888888888889
0,1,0.597222222222222
0,1,0.611111111111111
0,1,0.611111111111111
0,1,0.361111111111111
0,1,0.527777777777778
1,1,0.275
1,1,0.3375
0,1,0.555555555555556
0,1,0.236111111111111
0,1,0.708333333333333
0,1,0.5
0,1,0.555555555555556
1,1,0.2
0,1,0.40530303030303
0,1,0.194444444444444
1,1,0.475
1,1,0.4
0,1,0.539141414141414
0,1,0.777777777777778
1,1,0.425
0,1,0.444444444444444
0,1,0.65
0,1,0.527777777777778
0,1,0.666666666666667
0,1,0.402777777777778
0,1,0.314393939393939
0,1,0.611111111111111
0,1,0.638888888888889
1,1,0.539772727272727
0,1,0.527777777777778
0,1,0.564814814814815
0,1,0.333333333333333
0,1,0.888888888888889
0,1,0.703703703703704
0,1,0.5
0,1,0.513888888888889
0,1,0.680555555555556
0,1,0.888888888888889
0,1,0.666666666666667
0,1,0.708333333333333
0,1,0.583333333333333
0,1,0.569444444444445
0,1,0.666666666666667
0,1,0.597222222222222
0,1,0.819444444444444
1,1,0.3125
0,1,0.888888888888889
0,1,0.756313131313131
0,1,0.657407407407407
0,1,0.666666666666667
0,1,0.47979797979798
0,1,0.888888888888889
0,1,0.444444444444444
1,1,0.6875
0,1,0.527777777777778
0,1,0.652777777777778
0,1,0.888888888888889
0,1,0.694444444444445
0,1,0.638888888888889
0,1,0.75
0,1,0.699074074074074
1,1,0.4
0,1,0.694444444444445
0,1,0.722222222222222
0,1,0.805555555555556
0,1,0.472222222222222
1,1,0.525
0,1,0.638888888888889
0,1,0.694444444444445
0,1,0.722222222222222
0,1,0.555555555555556
0,1,0.833333333333333
1,1,0.45
0,1,0.694444444444445
1,1,0.35
0,1,0.666666666666667
0,1,0.75
0,1,0.694444444444445
0,1,0.736111111111111
0,1,0.530555555555556
0,1,0.611111111111111
1,1,0.7
0,1,0.814814814814815
0,1,0.694444444444445
0,1,0.694444444444445
0,1,0.694444444444445
0,1,0.766414141414141
0,1,0.818181818181818
0,1,0.625
0,1,0.805555555555556
0,1,0.472222222222222
0,1,0.722222222222222
0,1,0.680555555555556
0,1,0.722222222222222
1,1,0.725
0,1,0.416666666666667
1,1,0.4625
1,1,0.45
0,1,0.638888888888889
1,1,0.75
0,1,0.638888888888889
0,1,0.833333333333333
0,1,0.541666666666667
0,1,0.527777777777778
0,1,0.694444444444445
0,1,0.555555555555556
0,1,0.472222222222222
0,1,0.722222222222222
1,1,0.5375
1,1,0.559090909090909
0,1,0.569444444444445
0,1,0.703703703703704
0,1,0.722222222222222
0,1,0.736111111111111
0,1,0.555555555555556
0,1,0.541666666666667
0,1,0.611111111111111
0,1,0.75
0,1,0.652777777777778
0,1,0.666666666666667
0,1,0.75
0,1,0.666666666666667
0,1,0.736111111111111
0,1,0.828282828282828
0,1,0.704545454545455
0,1,0.513888888888889
0,1,0.833333333333333
0,1,0.833333333333333
1,1,0.8
1,1,0.7
0,1,0.861111111111111
0,1,0.722222222222222
0,1,0.736111111111111
0,1,0.736111111111111
0,1,0.680555555555556
0,1,0.736111111111111
0,1,0.805555555555556
0,1,0.361111111111111
0,1,0.814814814814815
0,1,0.722222222222222
0,1,0.805555555555556
0,1,0.722222222222222
0,1,0.722222222222222
0,1,0.513888888888889
0,1,0.694444444444445
0,1,0.486111111111111
0,1,0.680555555555556
0,1,0.722222222222222
0,1,0.888888888888889
0,1,0.652777777777778
0,1,0.527777777777778
0,1,0.75
0,1,0.694444444444445
0,1,0.611111111111111
1,1,0.766666666666667
0,1,0.5
0,1,0.708333333333333
0,1,0.805555555555556
1,1,0.5
0,1,0.648148148148148
0,1,0.699074074074074
0,1,0.666666666666667
0,1,0.694444444444445
0,1,0.666666666666667
0,1,0.777777777777778
0,1,0.722222222222222
0,1,0.666666666666667
0,1,0.722222222222222
0,1,0.569444444444445
0,1,0.75
0,1,0.638888888888889
1,1,0.7125
0,1,0.814814814814815
0,1,0.777777777777778
0,1,0.527777777777778
0,1,0.683080808080808
0,1,0.75
1,1,0.6625
0,1,0.767676767676768
1,1,0.7025
0,1,0.611111111111111
0,1,0.638888888888889
1,1,0.465909090909091
0,1,0.777777777777778
0,1,0.633333333333333
0,1,0.648148148148148
0,1,0.666666666666667
0,1,0.805555555555556
0,1,0.486111111111111
0,1,0.560606060606061
0,1,0.5
0,1,0.847222222222222
1,1,0.6625
0,1,0.785353535353535
0,1,0.638888888888889
1,1,0.425
0,1,0.513888888888889
0,1,0.416666666666667
0,1,0.416666666666667
1,1,0.625
0,1,0.361111111111111
0,1,0.611111111111111
0,1,0.583333333333333
1,1,0.2875
0,1,0.583333333333333
0,1,0.611111111111111
0,1,0.638888888888889
1,1,0.425
1,1,0.45
0,1,0.388888888888889
0,1,0.458333333333333
1,1,0.5375
0,1,0.611111111111111
0,1,0.458333333333333
0,1,0.486111111111111
1,1,0.325
1,1,0.3125
0,1,0.583333333333333
0,1,0.555555555555556
0,1,0.589646464646465
0,1,0.75
0,1,0.717592592592593
0,1,0.527777777777778
1,1,0.4375
0,1,0.5
0,1,0.611111111111111
1,1,0.375
0,1,0.661616161616162
0,1,0.611111111111111
0,1,0.555555555555556
0,1,0.638888888888889
0,1,0.722222222222222
0,1,0.75
1,1,0.575
0,1,0.708333333333333
0,1,0.564814814814815
1,1,0.45
1,1,0.4425
0,1,0.611111111111111
0,1,0.267676767676768
0,1,0.430555555555556
1,1,0.65
0,1,0.75
1,1,0.481818181818182
1,1,0.498863636363636
0,1,0.527777777777778
0,1,0.722222222222222
0,1,0.472222222222222
0,1,0.555555555555556
0,1,0.559343434343434
0,1,0.638888888888889
0,1,0.763888888888889
0,1,0.694444444444444
1,1,0.325
0,1,0.625
0,1,0.611111111111111
0,1,0.458333333333333
0,1,0.433080808080808
0,1,0.708333333333333
0,1,0.694444444444444
0,1,0.694444444444444
0,1,0.65
0,1,0.691919191919192
0,1,0.777777777777778
0,1,0.751262626262626
0,1,0.75
0,1,0.611111111111111
0,1,0.416666666666667
0,1,0.777777777777778
0,1,0.777777777777778
0,1,0.75
0,1,0.666666666666667
1,1,0.625
0,1,0.691666666666667
0,1,0.666666666666667
0,1,0.49537037037037
1,1,0.481818181818182
0,1,0.736111111111111
0,1,0.5
1,1,0.5125
1,1,0.417045454545455
0,1,0.5
0,1,0.694444444444444
1,1,0.315909090909091
0,1,0.680555555555556
0,1,0.638888888888889
0,1,0.597222222222222
0,1,0.638888888888889
0,1,0.527777777777778
1,1,0.583333333333333
0,1,0.583333333333333
0,1,0.527777777777778
0,1,0.611111111111111
0,1,0.555555555555556
0,1,0.513888888888889
0,1,0.569444444444444
0,1,0.458333333333333
0,1,0.597222222222222
0,1,0.666666666666667
0,1,0.638888888888889
0,1,0.712121212121212
0,1,0.583333333333333
0,1,0.638888888888889
0,1,0.513888888888889
0,1,0.733333333333333
0,1,0.744444444444444
0,1,0.555555555555556
0,1,0.666666666666667
1,1,0.4375
1,1,0.65
1,1,0.575
0,1,0.685185185185185
0,1,0.666666666666667
0,1,0.597222222222222
0,1,0.5
0,1,0.347222222222222
0,1,0.694444444444444
0,1,0.375
0,1,0.638888888888889
0,1,0.583333333333333
0,1,0.486111111111111
1,1,0.25
0,1,0.597222222222222
0,1,0.523989898989899
0,1,0.402777777777778
0,1,0.583333333333333
0,1,0.361111111111111
0,1,0.583333333333333
0,1,0.284090909090909
0,1,0.486111111111111
0,1,0.694444444444444
0,1,0.625
0,1,0.75
1,1,0.579166666666667
0,1,0.595959595959596
0,1,0.680555555555556
1,1,0.4
1,1,0.425
0,1,0.606481481481482
0,1,0.305555555555556
0,1,0.5
1,1,0.470833333333333
0,1,0.5
0,1,0.486111111111111
0,1,0.75
0,1,0.236111111111111
1,1,0.675
1,1,0.375
0,1,0.388888888888889
0,1,0.54040404040404
0,1,0.527777777777778
0,1,0.527777777777778
1,1,0.4
0,1,0.478535353535354
0,1,0.444444444444444
1,1,0.367045454545455
0,1,0.32449494949495
1,1,0.483333333333333
0,1,0.222222222222222
0,1,0.722222222222222
0,1,0.777777777777778
0,1,0.291666666666667
0,1,0.305555555555556
0,1,0.47979797979798
0,1,0.541666666666667
1,1,0.575
0,1,0.361111111111111
0,1,0.277777777777778
1,1,0.3625
0,1,0.62962962962963
0,1,0.652777777777778
0,1,0.666666666666667
0,1,0.688888888888889
0,1,0.375
1,1,0.3075
1,1,0.35
0,1,0.488636363636364
0,1,0.625
0,1,0.722222222222222
0,1,0.703703703703704
0,1,0.583333333333333
0,1,0.402777777777778
1,1,0.246590909090909
1,1,0.395833333333333
0,1,0.402777777777778
0,1,0.5
0,1,0.458333333333333
0,1,0.597222222222222
0,1,0.291666666666667
1,1,0.4375
0,1,0.569444444444444
0,1,0.583333333333333
0,1,0.666666666666667
0,1,0.722222222222222
0,1,0.458333333333333
0,1,0.722222222222222
0,1,0.611111111111111
0,1,0.351851851851852
0,1,0.67550505050505
0,1,0.611111111111111
0,1,0.481060606060606
0,1,0.375
0,1,0.375
0,1,0.305555555555556
0,1,0.458333333333333
0,1,0.347222222222222
0,1,0.513888888888889
1,1,0.384090909090909
0,1,0.361111111111111
1,1,0.2375
0,1,0.652777777777778
0,1,0.666666666666667
0,1,0.393939393939394
0,1,0.363636363636364
0,1,0.583333333333333
0,1,0.447222222222222
0,1,0.416666666666667
0,1,0.527777777777778
0,1,0.583333333333333
0,1,0.625
0,1,0.563131313131313
0,1,0.319444444444444
0,1,0.51010101010101
0,1,0.40530303030303
0,1,0.430555555555556
0,1,0.342592592592593
1,1,0.6875
0,1,0.25
0,1,0.5
0,1,0.75
1,1,0.575
0,1,0.555555555555556
0,1,0.583333333333333
0,1,0.805555555555556
0,1,0.722222222222222
1,1,0.443181818181818
0,1,0.277777777777778
0,1,0.25
0,1,0.694444444444444
0,1,0.333333333333333
1,1,0.625
0,1,0.481060606060606
1,1,0.488636363636364
0,1,0.347222222222222
0,1,0.430555555555556
0,1,0.611111111111111
0,1,0.448232323232323
0,1,0.388888888888889
0,1,0.388888888888889
0,1,0.694444444444444
0,1,0.402777777777778
0,1,0.508838383838384
0,1,0.439814814814815
0,1,0.39520202020202
1,1,0.310227272727273
0,1,0.25
0,1,0.243686868686869
0,1,0.611111111111111
1,1,0.5125
1,1,0.17
0,1,0.125
0,1,0.722222222222222
1,1,0.243181818181818
0,1,0.394444444444444
0,1,0.537037037037037
0,1,0.279040404040404
0,1,0.375
0,1,0.458333333333333
0,1,0.541666666666667
0,1,0.472222222222222
0,1,0.266666666666667
0,1,0.666666666666667
1,1,0.242045454545455
1,1,0.6
0,1,0.333333333333333
0,1,0.333333333333333
0,1,0.444444444444444
0,1,0.51010101010101
0,1,0.597222222222222
0,1,0.263888888888889
0,1,0.551767676767677
0,1,0.402777777777778
0,1,0.402777777777778
0,1,0.608585858585859
1,1,0.334090909090909
0,1,0.352777777777778
0,1,0.492424242424242
1,1,0.5375
0,1,0.531565656565657
0,1,0.583333333333333
1,1,0.266666666666667
0,1,0.621212121212121
1,1,0.325
0,1,0.75
0,1,0.777777777777778
0,1,0.569444444444444
1,1,0.525
0,1,0.625
0,1,0.722222222222222
0,1,0.381313131313131
0,1,0.466666666666667
0,1,0.472222222222222
1,1,0.454166666666667
0,1,0.486111111111111
0,1,0.638888888888889
0,1,0.66540404040404
0,1,0.652777777777778
0,1,0.527777777777778
1,1,0.376136363636364
0,1,0.62962962962963
0,1,0.527777777777778
1,1,0.6
0,1,0.375
0,1,0.388888888888889
0,1,0.638888888888889
0,1,0.430555555555556
1,1,0.318181818181818
1,1,0.125
0,1,0.319444444444444
0,1,0.380050505050505
0,1,0.496212121212121
0,1,0.402777777777778
1,1,0.4875
0,1,0.62962962962963
1,1,0.575
1,1,0.3625
0,1,0.438131313131313
0,1,0.25
0,1,0.611111111111111
0,1,0.194444444444444
0,1,0.541666666666667
1,1,0.5
0,1,0.430555555555556
0,1,0.263888888888889
0,1,0.333333333333333
1,1,0.375
0,0,0.930555555555556
0,1,0.592592592592593
0,1,0.828282828282828
0,1,0.410353535353535
1,1,0.525
1,1,0.525
0,1,0.388888888888889
0,1,0.722222222222222
1,1,0.5
0,1,0.402777777777778
0,1,0.222222222222222
0,1,0.291666666666667
0,1,0.5
0,1,0.53030303030303
0,1,0.555555555555556
0,1,0.361111111111111
0,1,0.5
0,1,0.680555555555556
1,1,0.65
0,1,0.569444444444445
1,1,0.35
0,1,0.75
0,1,0.652777777777778
0,1,0.648148148148148
0,1,0.777777777777778
0,1,0.638888888888889
0,1,0.400252525252525
0,1,0.694444444444444
0,1,0.611111111111111
0,1,0.638888888888889
0,1,0.375
0,1,0.638888888888889
0,1,0.347222222222222
0,1,0.597222222222222
0,1,0.569444444444444
1,1,0.425
0,1,0.458333333333333
1,1,0.5125
0,1,0.611111111111111
0,1,0.777777777777778
0,1,0.611111111111111
0,1,0.583333333333333
0,1,0.486111111111111
0,1,0.505050505050505
0,1,0.694444444444444
0,1,0.583333333333333
0,1,0.5
0,1,0.380050505050505
0,1,0.666666666666667
0,1,0.611111111111111
1,1,0.475
0,1,0.555555555555556
1,1,0.35
0,1,0.472222222222222
0,1,0.486111111111111
1,1,0.4125
0,1,0.347222222222222
0,1,0.666666666666667
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.513888888888889
0,1,0.527777777777778
0,1,0.319444444444444
0,1,0.5
0,1,0.555555555555556
0,1,0.513888888888889
0,1,0.638888888888889
0,1,0.0555555555555555
0,1,0.333333333333333
0,1,0.402777777777778
0,1,0.583333333333333
0,1,0.319444444444444
0,1,0.277777777777778
0,1,0.583333333333333
0,1,0.375
0,1,0.375
0,1,0.583333333333333
0,1,0.305555555555556
1,1,0.254545454545455
1,1,0.370454545454545
0,1,0.583333333333333
0,1,0.583333333333333
0,1,0.305555555555556
0,1,0.388888888888889
0,1,0.444444444444444
0,1,0.5
0,1,0.527777777777778
0,1,0.333333333333333
0,1,0.388888888888889
0,1,0.5
0,1,0.694444444444444
0,1,0.458333333333333
0,1,0.611111111111111
0,1,0.611111111111111
0,1,0.486111111111111
0,1,0.472222222222222
1,1,0.618181818181818
1,1,0.3125
0,1,0.593434343434343
1,1,0.45
0,1,0.402777777777778
0,1,0.611111111111111
1,1,0.3875
0,1,0.472222222222222
0,1,0.513888888888889
0,1,0.555555555555556
0,1,0.555555555555556
0,1,0.555555555555556
0,1,0.347222222222222
0,1,0.361111111111111
0,1,0.527777777777778
1,1,0.4
0,1,0.416666666666667
0,1,0.416666666666667
0,1,0.527777777777778
0,1,0.496212121212121
1,1,0.45
0,1,0.472222222222222
0,1,0.319444444444444
0,1,0.352272727272727
0,1,0.518939393939394
0,1,0.5
0,1,0.472222222222222
1,1,0.2
0,1,0.444444444444444
1,1,0.55
0,1,0.555555555555556
0,1,0.611111111111111
0,1,0.236111111111111
1,1,0.5
0,1,0.444444444444444
1,1,0.325
0,1,0.277777777777778
1,1,0.425
0,1,0.222222222222222
0,1,0.416666666666667
0,1,0.472222222222222
0,1,0.347222222222222
0,1,0.388888888888889
0,1,0.606060606060606
0,1,0.5
0,1,0.388888888888889
1,1,0.2625
0,1,0.5
0,1,0.345959595959596
0,1,0.444444444444444
0,1,0.5
0,1,0.472222222222222
0,1,0.444444444444444
1,1,0.475
0,1,0.555555555555556
1,1,0.3625
0,1,0.333333333333333
0,1,0.347222222222222
0,1,0.444444444444444
0,1,0.388888888888889
0,1,0.347222222222222
0,1,0.236111111111111
0,1,0.444444444444444
1,1,0.3875
0,1,0.444444444444444
0,1,0.416666666666667
0,1,0.178030303030303
0,1,0.444444444444444
0,1,0.319444444444444
0,1,0.527777777777778
0,1,0.347222222222222
1,1,0.45
0,1,0.277777777777778
0,1,0.555555555555556
0,1,0.416666666666667
0,1,0.444444444444444
0,1,0.555555555555556
0,1,0.194444444444444
0,1,0.5
1,1,0.375
0,1,0.472222222222222
0,1,0.337121212121212
0,1,0.305555555555556
0,1,0.138888888888889
0,1,0.444444444444444
0,1,0.358585858585859
1,1,0.45
0,1,0.263888888888889
1,1,0.45
0,1,0.444444444444444
0,1,0.453282828282828
0,1,0.565656565656566
0,1,0.444444444444444
0,1,0.263888888888889
0,1,0.444444444444444
0,1,0.472222222222222
1,1,0.4
0,1,0.555555555555556
0,1,0.527777777777778
0,1,0.416666666666667
0,1,0.5
0,1,0.25
0,1,0.483585858585859
0,1,0.388888888888889
0,1,0.388888888888889
0,1,0.388888888888889
1,1,0.5125
0,1,0.583333333333333
0,1,0.527777777777778
1,1,0.3875
1,1,0.475
1,1,0.5
1,1,0.5
0,1,0.5
0,1,0.583333333333333
0,1,0.569444444444444
1,1,0.2
1,1,0.45
1,1,0.5
1,1,0.4375
0,1,0.611111111111111
0,1,0.583333333333333
0,1,0.472222222222222
0,1,0.356060606060606
0,1,0.666666666666667
0,1,0.468434343434343
0,1,0.449074074074074
0,1,0.388888888888889
0,1,0.430555555555556
0,1,0.527777777777778
0,1,0.527777777777778
0,1,0.472222222222222
0,1,0.506313131313131
1,1,0.15
0,1,0.527777777777778
0,1,0.458333333333333
1,1,0.4
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.402777777777778
0,1,0.388888888888889
1,1,0.275
0,1,0.416666666666667
0,1,0.458333333333333
1,1,0.4125
0,1,0.458333333333333
0,1,0.416666666666667
0,1,0.433080808080808
0,1,0.472222222222222
1,1,0.275
0,1,0.472222222222222
0,1,0.472222222222222
0,1,0.5
0,1,0.5
0,1,0.305555555555556
1,1,0.3375
0,1,0.5
0,1,0.527777777777778
0,1,0.236111111111111
0,1,0.444444444444444
0,1,0.416666666666667
0,1,0.291666666666667
1,1,0.425
0,1,0.444444444444444
0,1,0.388888888888889
0,1,0.234848484848485
0,1,0.333333333333333
0,1,0.333333333333333
0,1,0.472222222222222
0,1,0.375
1,1,0.425
0,1,0.333333333333333
1,1,0.3875
0,1,0.291666666666667
1,1,0.2625
1,1,0.3125
0,1,0.555555555555556
0,1,0.194444444444444
0,1,0.585858585858586
0,1,0.268518518518519
0,1,0.138888888888889
0,1,0.555555555555556
0,1,0.333333333333333
0,1,0.444444444444444
0,1,0.433080808080808
1,1,0.257954545454545
1,1,0.3625
0,1,0.361111111111111
0,1,0.255050505050505
0,1,0.666666666666667
0,1,0.527777777777778
0,1,0.527777777777778
1,1,0.4625
0,1,0.517676767676768
0,1,0.347222222222222
0,1,0.676767676767677
0,1,0.583333333333333
0,1,0.583333333333333
0,1,0.583333333333333
0,1,0.388888888888889
0,1,0.513888888888889
0,1,0.611111111111111
0,1,0.333333333333333
0,1,0.388888888888889
0,1,0.583333333333333
0,1,0.527777777777778
0,1,0.5
1,1,0.3875
1,1,0.475
0,1,0.611111111111111
0,1,0.555555555555556
0,1,0.375
0,1,0.583333333333333
0,1,0.638888888888889
0,1,0.243686868686869
1,1,0.5
1,1,0.525
0,1,0.402777777777778
0,1,0.430555555555556
0,1,0.444444444444444
0,1,0.416666666666667
0,1,0.555555555555556
